episode,timestep,reward
229,115000,-186.095
231,116000,-137.76
233,117000,-126.19
235,118000,-117.325
237,119000,-140.245
239,120000,-142.2
241,121000,-108.215
243,122000,-64.855
245,123000,-173.99
247,124000,-143.42
249,125000,-150.975
251,126000,61.62
253,127000,-227.685
255,128000,-191.525
257,129000,-98.705
259,130000,-159.745
261,131000,-53.845
263,132000,-100.885
265,133000,-169.365
267,134000,-178.81
269,135000,-146.25
271,136000,-101.24
273,137000,-138.65
275,138000,-180.62
277,139000,-36.69
279,140000,-30.79
281,141000,27.645
283,142000,-171.935
285,143000,-82.955
287,144000,-62.595
289,145000,-175.395
291,146000,-139.85
293,147000,-109.18
295,148000,-2.86
297,149000,-23.85
299,150000,-167.585
301,151000,-165.955
303,152000,-181.005
305,153000,-152.055
307,154000,-171.245
309,155000,-73.67
311,156000,-101.665
313,157000,30.13
315,158000,-194.07
317,159000,-68.445
319,160000,-55.88
321,161000,-90.37
323,162000,-188.505
325,163000,-118.935
327,164000,-143.215
329,165000,-120.075
331,166000,-45.79
333,167000,-151.275
335,168000,-92.35
337,169000,-83.05
339,170000,-144.475
341,171000,-209.83
343,172000,-159.125
345,173000,-149.52
347,174000,-129.005
349,175000,-80.755
351,176000,-99.27
353,177000,-93.61
355,178000,-126.79
357,179000,-65.955
359,180000,-191.47
361,181000,-122.95
363,182000,-177.2
365,183000,-99.63
367,184000,-33.535
369,185000,-36.175
371,186000,-196.065
373,187000,-203.6
375,188000,-184.24
377,189000,44.31
379,190000,-106.26
381,191000,-128.515
383,192000,-199.29
385,193000,-109.22
387,194000,-227.255
389,195000,-151.01
391,196000,-135.135
393,197000,-72.87
395,198000,-191.93
397,199000,-129.825
399,200000,-119.005
401,201000,-148.055
403,202000,-140.47
405,203000,-92.125
407,204000,-203.17
409,205000,-132.85
411,206000,96.96
413,207000,-89.835
415,208000,-182.465
417,209000,-199.735
419,210000,-195.505
421,211000,-151.4
423,212000,-126.72
425,213000,-129.77
427,214000,-147.4
429,215000,-104.605
431,216000,-180.785
433,217000,-117.525
435,218000,-127.45
437,219000,-44.5
439,220000,-84.155
441,221000,-93.02
443,222000,-172.56
445,223000,-162.28
447,224000,-85.73
449,225000,-106.48
451,226000,-143.28
453,227000,-150.83
455,228000,-105.185
457,229000,-110.92
459,230000,-80.44
461,231000,-45.345
463,232000,-155.28
465,233000,-113.525
467,234000,-128.695
469,235000,-88.77
471,236000,-174.745
473,237000,-103.165
475,238000,-138.905
477,239000,-90.415
479,240000,-147.88
481,241000,-105.13
483,242000,-132.885
485,243000,-117.515
487,244000,-89.435
489,245000,-99.865
491,246000,-182.055
493,247000,-86.73
495,248000,-61.485
497,249000,-179.03
499,250000,-170.7
501,251000,-136.85
503,252000,-176.0
505,253000,-156.875
507,254000,-121.805
509,255000,-39.61
511,256000,-112.78
513,257000,20.12
515,258000,-190.19
517,259000,-138.135
519,260000,-231.595
521,261000,-161.73
523,262000,-160.945
525,263000,30.095
527,264000,-169.185
529,265000,-150.77
531,266000,-140.26
533,267000,-132.145
535,268000,-147.03
537,269000,-47.165
539,270000,-43.81
541,271000,-87.345
543,272000,-56.18
545,273000,20.025
547,274000,-93.985
549,275000,-138.36
551,276000,-3.15
553,277000,-131.81
555,278000,-134.115
557,279000,-106.63
559,280000,-180.61
561,281000,-163.35
563,282000,-108.62
565,283000,-81.755
567,284000,-152.915
569,285000,-151.015
571,286000,-187.44
573,287000,-117.095
575,288000,-121.13
577,289000,-164.46
579,290000,-144.865
581,291000,-122.97
583,292000,-151.305
585,293000,63.525
587,294000,-146.17
589,295000,-137.345
591,296000,-146.575
593,297000,22.015
595,298000,-76.235
597,299000,-72.61
599,300000,-168.385
601,301000,-146.23
603,302000,-213.17
605,303000,-144.91
607,304000,-126.76
609,305000,-133.86
611,306000,-169.965
613,307000,-133.085
